,URL
2013,https://www.forbes.com/profile/manfredi-lefebvre-dovidio/?list=billionaires
2014,https://www.forbes.com/profile/li-jinyang/?list=billionaires
2015,https://www.forbes.com/profile/li-ming/?list=billionaires
2016,https://www.forbes.com/profile/zhen-li/?list=billionaires
2017,https://www.forbes.com/profile/rongfu-lu/?list=billionaires
2018,https://www.forbes.com/profile/rafique-malik/?list=billionaires
2019,https://www.forbes.com/profile/youssef-mansour/?list=billionaires
2020,https://www.forbes.com/profile/mao-lixiang/?list=billionaires
2021,https://www.forbes.com/profile/david-mcmurtry/?list=billionaires
2022,https://www.forbes.com/profile/meng-qingshan/?list=billionaires
2023,https://www.forbes.com/profile/alan-miller-1/?list=billionaires
2024,https://www.forbes.com/profile/greg-mondre/?list=billionaires
2025,https://www.forbes.com/profile/massimo-moratti/?list=billionaires
2026,https://www.forbes.com/profile/robert-mouawad/?list=billionaires
2027,https://www.forbes.com/profile/ezra-nahmad/?list=billionaires
2028,https://www.forbes.com/profile/tadako-nakatani/?list=billionaires
2029,https://www.forbes.com/profile/kentaro-ogawa/?list=billionaires
2030,https://www.forbes.com/profile/jonathan-oringer/?list=billionaires
2031,https://www.forbes.com/profile/niti-osathanugrah/?list=billionaires
2032,https://www.forbes.com/profile/dragos-paval/?list=billionaires
2033,https://www.forbes.com/profile/zach-perret/?list=billionaires
2034,https://www.forbes.com/profile/karl-johan-persson/?list=billionaires
2035,https://www.forbes.com/profile/markus-persson/?list=billionaires
2036,https://www.forbes.com/profile/tom-persson/?list=billionaires
2037,https://www.forbes.com/profile/kevin-plank/?list=billionaires
2038,https://www.forbes.com/profile/andreas-pohl/?list=billionaires
2039,https://www.forbes.com/profile/reinfried-pohl-jr/?list=billionaires
2040,https://www.forbes.com/profile/michael-polsky/?list=billionaires
2041,https://www.forbes.com/profile/qin-long/?list=billionaires
2042,https://www.forbes.com/profile/g-m-rao/?list=billionaires
2043,https://www.forbes.com/profile/mike-repole/?list=billionaires
2044,https://www.forbes.com/profile/fernando-roig/?list=billionaires
2045,https://www.forbes.com/profile/christopher-rokos/?list=billionaires
2046,https://www.forbes.com/profile/fayez-sarofim/?list=billionaires
2047,https://www.forbes.com/profile/antonio-luiz-seabra/?list=billionaires
2048,https://www.forbes.com/profile/amnon-shashua/?list=billionaires
2049,https://www.forbes.com/profile/yuri-shefler/?list=billionaires
2050,https://www.forbes.com/profile/mikhail-shelkov/?list=billionaires
2051,https://www.forbes.com/profile/charlotte-soderstrom/?list=billionaires
2052,https://www.forbes.com/profile/edwin-soeryadjaya-1/?list=billionaires
2053,https://www.forbes.com/profile/thomas-steyer/?list=billionaires
2054,https://www.forbes.com/profile/kevin-systrom/?list=billionaires
2055,https://www.forbes.com/profile/tang-binsen/?list=billionaires
2056,https://www.forbes.com/profile/hary-tanoesoedibjo/?list=billionaires
2057,https://www.forbes.com/profile/jonathan-tisch/?list=billionaires
2058,https://www.forbes.com/profile/wilma-tisch/?list=billionaires
2059,https://www.forbes.com/profile/kenny-troutt/?list=billionaires
2060,https://www.forbes.com/profile/thomas-von-koch/?list=billionaires
2061,https://www.forbes.com/profile/junjin-wang/?list=billionaires
2062,https://www.forbes.com/profile/wang-zelong/?list=billionaires
2063,https://www.forbes.com/profile/myron-wentz/?list=billionaires
2064,https://www.forbes.com/profile/kaiting-wu/?list=billionaires
2065,https://www.forbes.com/profile/xiong-wu/?list=billionaires
2066,https://www.forbes.com/profile/xu-wanmao/?list=billionaires
2067,https://www.forbes.com/profile/xu-zhenhua/?list=billionaires
2068,https://www.forbes.com/profile/xue-jiping/?list=billionaires
2069,https://www.forbes.com/profile/yang-jian/?list=billionaires
2070,https://www.forbes.com/profile/justin-yuan/?list=billionaires
2071,https://www.forbes.com/profile/xinghai-zhang/?list=billionaires
2072,https://www.forbes.com/profile/xuansong-zhang/?list=billionaires
2073,https://www.forbes.com/profile/zhang-yin/?list=billionaires
2074,https://www.forbes.com/profile/chengjian-zhou/?list=billionaires
2075,https://www.forbes.com/profile/radhe-shyam-agarwal/?list=billionaires
2076,https://www.forbes.com/profile/syed-mokhtar-albukhary/?list=billionaires
2077,https://www.forbes.com/profile/nerio-alessandri/?list=billionaires
2078,https://www.forbes.com/profile/patricia-angelini-rossi/?list=billionaires
2079,https://www.forbes.com/profile/tope-awotona/?list=billionaires
2080,https://www.forbes.com/profile/elena-baturina/?list=billionaires
2081,https://www.forbes.com/profile/sabrina-benetton/?list=billionaires
2082,https://www.forbes.com/profile/thomas-bruch/?list=billionaires
2083,https://www.forbes.com/profile/marina-budiman/?list=billionaires
2084,https://www.forbes.com/profile/stewart-butterfield/?list=billionaires
2085,https://www.forbes.com/profile/richard-chang/?list=billionaires
2086,https://www.forbes.com/profile/chen-tianqiao/?list=billionaires
2087,https://www.forbes.com/profile/chen-wenyuan/?list=billionaires
2088,https://www.forbes.com/profile/cheng-antares/?list=billionaires
2089,https://www.forbes.com/profile/chin-jong-hwa/?list=billionaires
2090,https://www.forbes.com/profile/cho-jyh-jer/?list=billionaires
2091,https://www.forbes.com/profile/jim-crane/?list=billionaires
2092,https://www.forbes.com/profile/thierry-cruanes/?list=billionaires
2093,https://www.forbes.com/profile/benoit-dageville/?list=billionaires
2094,https://www.forbes.com/profile/weili-dai/?list=billionaires
2095,https://www.forbes.com/profile/darwin-deason/?list=billionaires
2096,https://www.forbes.com/profile/diego-della-valle/?list=billionaires
2097,https://www.forbes.com/profile/deng-yingzhong/?list=billionaires
2098,https://www.forbes.com/profile/ding-shui-po/?list=billionaires
2099,https://www.forbes.com/profile/mark-dixon/?list=billionaires
2100,https://www.forbes.com/profile/du-shuanghua/?list=billionaires
2101,https://www.forbes.com/profile/mukand-lal-dua/?list=billionaires
2102,https://www.forbes.com/profile/ramesh-kumar-dua/?list=billionaires
2103,https://www.forbes.com/profile/fan-minhua/?list=billionaires
2104,https://www.forbes.com/profile/hongbo-fang/?list=billionaires
2105,https://www.forbes.com/profile/william-foley-ii/?list=billionaires
2106,https://www.forbes.com/profile/jayme-garfinkel/?list=billionaires
2107,https://www.forbes.com/profile/radhe-shyam-goenka/?list=billionaires
2108,https://www.forbes.com/profile/maggie-hardy-knox/?list=billionaires
2109,https://www.forbes.com/profile/ayman-hariri/?list=billionaires
2110,https://www.forbes.com/profile/christoph-henkel/?list=billionaires
2111,https://www.forbes.com/profile/daniel-hirschfeld/?list=billionaires
2112,https://www.forbes.com/profile/william-hockey/?list=billionaires
2113,https://www.forbes.com/profile/huang-guanlin/?list=billionaires
2114,https://www.forbes.com/profile/huang-xiaofen/?list=billionaires
2115,https://www.forbes.com/profile/jay-z/?list=billionaires
2116,https://www.forbes.com/profile/yintai-jiang/?list=billionaires
2117,https://www.forbes.com/profile/johan-johannson/?list=billionaires
2118,https://www.forbes.com/profile/ramesh-juneja-1/?list=billionaires
2119,https://www.forbes.com/profile/scott-kapnick/?list=billionaires
2120,https://www.forbes.com/profile/viktor-kharitonin/?list=billionaires
2121,https://www.forbes.com/profile/kim-jun-ki/?list=billionaires
2122,https://www.forbes.com/profile/kim-sang-yeol/?list=billionaires
2123,https://www.forbes.com/profile/christine-knauf/?list=billionaires
2124,https://www.forbes.com/profile/karl-knauf/?list=billionaires
2125,https://www.forbes.com/profile/yogesh-kothari/?list=billionaires
2126,https://www.forbes.com/profile/kurt-krieger/?list=billionaires
2127,https://www.forbes.com/profile/mustafa-kucuk/?list=billionaires
2128,https://www.forbes.com/profile/sebastian-kulczyk/?list=billionaires
2129,https://www.forbes.com/profile/gary-lauder/?list=billionaires
2130,https://www.forbes.com/profile/art-levinson/?list=billionaires
2131,https://www.forbes.com/profile/li-li-2/?list=billionaires
2132,https://www.forbes.com/profile/guangwei-liang/?list=billionaires
2133,https://www.forbes.com/profile/scott-lin/?list=billionaires
2134,https://www.forbes.com/profile/jenny-linden-urnes/?list=billionaires
2135,https://www.forbes.com/profile/anatoly-lomakin/?list=billionaires
2136,https://www.forbes.com/profile/jeffrey-lorberbaum/?list=billionaires
2137,https://www.forbes.com/profile/gary-magness/?list=billionaires
2138,https://www.forbes.com/profile/zhongwu-mao/?list=billionaires
2139,https://www.forbes.com/profile/ilson-mateus/?list=billionaires
2140,https://www.forbes.com/profile/vadim-moshkovich/?list=billionaires
2141,https://www.forbes.com/profile/jerry-moyes/?list=billionaires
2142,https://www.forbes.com/profile/george-alexander-muthoot/?list=billionaires
2143,https://www.forbes.com/profile/george-jacob-muthoot/?list=billionaires
2144,https://www.forbes.com/profile/george-thomas-muthoot/?list=billionaires
2145,https://www.forbes.com/profile/sara-george-muthoot/?list=billionaires
2146,https://www.forbes.com/profile/marius-nacht/?list=billionaires
2147,https://www.forbes.com/profile/adam-neumann/?list=billionaires
2148,https://www.forbes.com/profile/simon-nixon/?list=billionaires
2149,https://www.forbes.com/profile/stefan-olsson/?list=billionaires
2150,https://www.forbes.com/profile/ranjan-pai/?list=billionaires
2151,https://www.forbes.com/profile/antonio-percassi/?list=billionaires
2152,https://www.forbes.com/profile/mark-pincus/?list=billionaires
2153,https://www.forbes.com/profile/alexey-repik/?list=billionaires
2154,https://www.forbes.com/profile/matthew-roszak/?list=billionaires
2155,https://www.forbes.com/profile/subhash-runwal/?list=billionaires
2156,https://www.forbes.com/profile/carlos-sanchez/?list=billionaires
2157,https://www.forbes.com/profile/martin-selig/?list=billionaires
2158,https://www.forbes.com/profile/bhadresh-shah/?list=billionaires
2159,https://www.forbes.com/profile/shao-jianxiong/?list=billionaires
2160,https://www.forbes.com/profile/shu-ping/?list=billionaires
2161,https://www.forbes.com/profile/ben-silbermann/?list=billionaires
2162,https://www.forbes.com/profile/jared-smith-1/?list=billionaires
2163,https://www.forbes.com/profile/sun-qinghuan/?list=billionaires
2164,https://www.forbes.com/profile/denis-sverdlov/?list=billionaires
2165,https://www.forbes.com/profile/prachak-tangkaravakoon/?list=billionaires
2166,https://www.forbes.com/profile/lina-tombolato/?list=billionaires
2167,https://www.forbes.com/profile/tong-jinquan/?list=billionaires
2168,https://www.forbes.com/profile/luiza-helena-trajano/?list=billionaires
2169,https://www.forbes.com/profile/john-van-lieshout/?list=billionaires
2170,https://www.forbes.com/profile/vardis-vardinoyannis-family/?list=billionaires
2171,https://www.forbes.com/profile/jens-von-bahr/?list=billionaires
2172,https://www.forbes.com/profile/wang-fuji/?list=billionaires
2173,https://www.forbes.com/profile/wang-jian-1/?list=billionaires
2174,https://www.forbes.com/profile/werner-o-weber/?list=billionaires
2175,https://www.forbes.com/profile/wei-lidong/?list=billionaires
2176,https://www.forbes.com/profile/drorit-wertheim/?list=billionaires
2177,https://www.forbes.com/profile/bo-wu/?list=billionaires
2178,https://www.forbes.com/profile/eugene-wu/?list=billionaires
2179,https://www.forbes.com/profile/wu-xushun/?list=billionaires
2180,https://www.forbes.com/profile/wenbo-xiang/?list=billionaires
2181,https://www.forbes.com/profile/swift-xie/?list=billionaires
2182,https://www.forbes.com/profile/xu-bingzhong/?list=billionaires
2183,https://www.forbes.com/profile/xu-shaochun/?list=billionaires
2184,https://www.forbes.com/profile/yan-junxu/?list=billionaires
2185,https://www.forbes.com/profile/george-yancopoulos/?list=billionaires
2186,https://www.forbes.com/profile/gavril-yushvaev/?list=billionaires
2187,https://www.forbes.com/profile/zhuo-jun-1/?list=billionaires
2188,https://www.forbes.com/profile/fredrik-osterberg/?list=billionaires
2189,https://www.forbes.com/profile/alberto-alcocer/?list=billionaires
2190,https://www.forbes.com/profile/alexandra-andresen/?list=billionaires
2191,https://www.forbes.com/profile/katharina-andresen/?list=billionaires
2192,https://www.forbes.com/profile/rutger-arnhult/?list=billionaires
2193,https://www.forbes.com/profile/anant-asavabhokin/?list=billionaires
2194,https://www.forbes.com/profile/mehmet-aydinlar/?list=billionaires
2195,https://www.forbes.com/profile/binny-bansal/?list=billionaires
2196,https://www.forbes.com/profile/sachin-bansal/?list=billionaires
2197,https://www.forbes.com/profile/barbara-benetton/?list=billionaires
2198,https://www.forbes.com/profile/othman-benjelloun/?list=billionaires
2199,https://www.forbes.com/profile/angela-bennett/?list=billionaires
2200,https://www.forbes.com/profile/oleg-boyko/?list=billionaires
2201,https://www.forbes.com/profile/anna-maria-braun/?list=billionaires
2202,https://www.forbes.com/profile/edouard-carmignac/?list=billionaires
2203,https://www.forbes.com/profile/anthony-casalena/?list=billionaires
2204,https://www.forbes.com/profile/chang-jing-1/?list=billionaires
2205,https://www.forbes.com/profile/jeffrey-cheah/?list=billionaires
2206,https://www.forbes.com/profile/chen-shiliang/?list=billionaires
2207,https://www.forbes.com/profile/yuantai-chen/?list=billionaires
2208,https://www.forbes.com/profile/cheng-xianfeng/?list=billionaires
2209,https://www.forbes.com/profile/chu-jian-1/?list=billionaires
2210,https://www.forbes.com/profile/chua-thian-poh/?list=billionaires
2211,https://www.forbes.com/profile/alberto-cortina/?list=billionaires
2212,https://www.forbes.com/profile/sandor-csanyi/?list=billionaires
2213,https://www.forbes.com/profile/sasson-dayan/?list=billionaires
2214,https://www.forbes.com/profile/anand-deshpande/?list=billionaires
2215,https://www.forbes.com/profile/richard-desmond/?list=billionaires
2216,https://www.forbes.com/profile/shlomo-eliahu/?list=billionaires
2217,https://www.forbes.com/profile/jose-roberto-ermirio-de-moraes/?list=billionaires
2218,https://www.forbes.com/profile/jose-ermirio-de-moraes-neto/?list=billionaires
2219,https://www.forbes.com/profile/david-fattal/?list=billionaires
2220,https://www.forbes.com/profile/marvy-finger/?list=billionaires
2221,https://www.forbes.com/profile/adam-foroughi/?list=billionaires
2222,https://www.forbes.com/profile/richard-fortin/?list=billionaires
2223,https://www.forbes.com/profile/luiz-frias/?list=billionaires
2224,https://www.forbes.com/profile/susumu-fujita/?list=billionaires
2225,https://www.forbes.com/profile/simona-giorgetta/?list=billionaires
2226,https://www.forbes.com/profile/premchand-godha/?list=billionaires
2227,https://www.forbes.com/profile/mikhail-gutseriev-brother/?list=billionaires
2228,https://www.forbes.com/profile/hang-hong/?list=billionaires
2229,https://www.forbes.com/profile/alfredo-harp-helu/?list=billionaires
2230,https://www.forbes.com/profile/jaroslav-hascak/?list=billionaires
2231,https://www.forbes.com/profile/he-zuxun/?list=billionaires
2232,https://www.forbes.com/profile/david-hoffmann/?list=billionaires
2233,https://www.forbes.com/profile/francis-holder/?list=billionaires
2234,https://www.forbes.com/profile/hu-rongda/?list=billionaires
2235,https://www.forbes.com/profile/wei-huang/?list=billionaires
2236,https://www.forbes.com/profile/zarakh-iliev/?list=billionaires
2237,https://www.forbes.com/profile/mitchell-jacobson/?list=billionaires
2238,https://www.forbes.com/profile/jiang-guiting/?list=billionaires
2239,https://www.forbes.com/profile/rajeev-juneja/?list=billionaires
2240,https://www.forbes.com/profile/peter-kelly/?list=billionaires
2241,https://www.forbes.com/profile/kim-nam-jung/?list=billionaires
2242,https://www.forbes.com/profile/koon-poh-ming/?list=billionaires
2243,https://www.forbes.com/profile/yuri-kovalchuk/?list=billionaires
2244,https://www.forbes.com/profile/michael-krasny/?list=billionaires
2245,https://www.forbes.com/profile/raymond-kwok/?list=billionaires
2246,https://www.forbes.com/profile/heikki-kyostila/?list=billionaires
2247,https://www.forbes.com/profile/lee-ho-jin/?list=billionaires
2248,https://www.forbes.com/profile/bernard-lewis/?list=billionaires
2249,https://www.forbes.com/profile/fengluan-li/?list=billionaires
2250,https://www.forbes.com/profile/hua-li-1/?list=billionaires
2251,https://www.forbes.com/profile/li-ruiqiang/?list=billionaires
2252,https://www.forbes.com/profile/lin-zhijun/?list=billionaires
2253,https://www.forbes.com/profile/lin-zhixiong/?list=billionaires
2254,https://www.forbes.com/profile/liu-ming-hui/?list=billionaires
2255,https://www.forbes.com/profile/xuejing-liu/?list=billionaires
2256,https://www.forbes.com/profile/lu-yonghua/?list=billionaires
2257,https://www.forbes.com/profile/zhaoxi-lu/?list=billionaires
2258,https://www.forbes.com/profile/frederic-luddy/?list=billionaires
2259,https://www.forbes.com/profile/miao-yongjun/?list=billionaires
2260,https://www.forbes.com/profile/martin-moller-nielsen/?list=billionaires
2261,https://www.forbes.com/profile/neide-helena-de-moraes/?list=billionaires
2262,https://www.forbes.com/profile/yoshiko-mori/?list=billionaires
2263,https://www.forbes.com/profile/mofatraj-munot/?list=billionaires
2264,https://www.forbes.com/profile/randal-nardone/?list=billionaires
2265,https://www.forbes.com/profile/god-nisanov/?list=billionaires
2266,https://www.forbes.com/profile/vadim-novinsky/?list=billionaires
2267,https://www.forbes.com/profile/satyanarayan-nuwal-1/?list=billionaires
2268,https://www.forbes.com/profile/john-ocampo/?list=billionaires
2269,https://www.forbes.com/profile/pan-gang/?list=billionaires
2270,https://www.forbes.com/profile/forrest-preston/?list=billionaires
2271,https://www.forbes.com/profile/riju-raveendran/?list=billionaires
2272,https://www.forbes.com/profile/pp-reddy/?list=billionaires
2273,https://www.forbes.com/profile/pvkrishna-reddy/?list=billionaires
2274,https://www.forbes.com/profile/satish-reddy/?list=billionaires
2275,https://www.forbes.com/profile/lily-safra/?list=billionaires
2276,https://www.forbes.com/profile/richard-saghian/?list=billionaires
2277,https://www.forbes.com/profile/deniz-sahenk/?list=billionaires
2278,https://www.forbes.com/profile/thomas-sandell/?list=billionaires
2279,https://www.forbes.com/profile/hajime-satomi/?list=billionaires
2280,https://www.forbes.com/profile/james-scapa/?list=billionaires
2281,https://www.forbes.com/profile/paul-sciarra/?list=billionaires
2282,https://www.forbes.com/profile/albert-shigaboutdinov/?list=billionaires
2283,https://www.forbes.com/profile/nobutoshi-shimamura/?list=billionaires
2284,https://www.forbes.com/profile/ron-sim/?list=billionaires
2285,https://www.forbes.com/profile/alexander-sixt/?list=billionaires
2286,https://www.forbes.com/profile/konstantin-sixt/?list=billionaires
2287,https://www.forbes.com/profile/terry-snow/?list=billionaires
2288,https://www.forbes.com/profile/marco-squinzi/?list=billionaires
2289,https://www.forbes.com/profile/veronica-squinzi/?list=billionaires
2290,https://www.forbes.com/profile/manny-stul/?list=billionaires
2291,https://www.forbes.com/profile/rustem-sulteev/?list=billionaires
2292,https://www.forbes.com/profile/sehat-sutardja/?list=billionaires
2293,https://www.forbes.com/profile/tony-tan-caktiong/?list=billionaires
2294,https://www.forbes.com/profile/jim-thompson/?list=billionaires
2295,https://www.forbes.com/profile/carmen-thyssen/?list=billionaires
2296,https://www.forbes.com/profile/august-troendle/?list=billionaires
2297,https://www.forbes.com/profile/joop-van-den-ende/?list=billionaires
2298,https://www.forbes.com/profile/sekar-vembu/?list=billionaires
2299,https://www.forbes.com/profile/sandro-veronesi/?list=billionaires
2300,https://www.forbes.com/profile/wan-long/?list=billionaires
2301,https://www.forbes.com/profile/han-wang/?list=billionaires
2302,https://www.forbes.com/profile/wang-jianyi/?list=billionaires
2303,https://www.forbes.com/profile/wang-qinghua/?list=billionaires
2304,https://www.forbes.com/profile/pengcheng-wen/?list=billionaires
2305,https://www.forbes.com/profile/alfred-west-jr/?list=billionaires
2306,https://www.forbes.com/profile/dan-wilks/?list=billionaires
2307,https://www.forbes.com/profile/farris-wilks/?list=billionaires
2308,https://www.forbes.com/profile/gang-xu/?list=billionaires
2309,https://www.forbes.com/profile/xu-jin/?list=billionaires
2310,https://www.forbes.com/profile/tony-xu/?list=billionaires
2311,https://www.forbes.com/profile/ye-yanqiao/?list=billionaires
2312,https://www.forbes.com/profile/patrick-zalupski/?list=billionaires
2313,https://www.forbes.com/profile/shengda-zan/?list=billionaires
2314,https://www.forbes.com/profile/zeng-chaoyi/?list=billionaires
2315,https://www.forbes.com/profile/zhang-guiping/?list=billionaires
2316,https://www.forbes.com/profile/peng-zhao/?list=billionaires
2317,https://www.forbes.com/profile/zheng-zhiguo/?list=billionaires
2318,https://www.forbes.com/profile/kostyantin-zhevago/?list=billionaires
2319,https://www.forbes.com/profile/zhou-mingjie/?list=billionaires
2320,https://www.forbes.com/profile/zhu-xingliang/?list=billionaires
2321,https://www.forbes.com/profile/zhu-yiwen/?list=billionaires
2322,https://www.forbes.com/profile/zong-yanmin/?list=billionaires
2323,https://www.forbes.com/profile/sanjay-agarwal/?list=billionaires
2324,https://www.forbes.com/profile/hamad-bin-jassim-bin-jaber-al-thani/?list=billionaires
2325,https://www.forbes.com/profile/betty-ang/?list=billionaires
2326,https://www.forbes.com/profile/christian-angermayer/?list=billionaires
2327,https://www.forbes.com/profile/mika-anttonen/?list=billionaires
2328,https://www.forbes.com/profile/jose-maria-aristrain/?list=billionaires
2329,https://www.forbes.com/profile/emilio-azcarraga-jean/?list=billionaires
2330,https://www.forbes.com/profile/thomas-bailey/?list=billionaires
2331,https://www.forbes.com/profile/andrei-bokarev/?list=billionaires
2332,https://www.forbes.com/profile/stephane-bonvin/?list=billionaires
2333,https://www.forbes.com/profile/ashok-boob-1/?list=billionaires
2334,https://www.forbes.com/profile/ludwig-theodor-braun/?list=billionaires
2335,https://www.forbes.com/profile/friederike-braun-luedicke/?list=billionaires
2336,https://www.forbes.com/profile/pradip-burman/?list=billionaires
2337,https://www.forbes.com/profile/cai-hongbin/?list=billionaires
2338,https://www.forbes.com/profile/chang-kuo-cheng/?list=billionaires
2339,https://www.forbes.com/profile/jiancheng-chen/?list=billionaires
2340,https://www.forbes.com/profile/chen-xueling/?list=billionaires
2341,https://www.forbes.com/profile/cheng-lili/?list=billionaires
2342,https://www.forbes.com/profile/yvon-chouinard/?list=billionaires
2343,https://www.forbes.com/profile/luigi-cremonini/?list=billionaires
2344,https://www.forbes.com/profile/tim-draper/?list=billionaires
2345,https://www.forbes.com/profile/fan-zhaoxia/?list=billionaires
2346,https://www.forbes.com/profile/gleb-fetisov/?list=billionaires
2347,https://www.forbes.com/profile/robert-fisher/?list=billionaires
2348,https://www.forbes.com/profile/william-fisher/?list=billionaires
2349,https://www.forbes.com/profile/j-christopher-flowers/?list=billionaires
2350,https://www.forbes.com/profile/bernd-freier/?list=billionaires
2351,https://www.forbes.com/profile/geng-diangen/?list=billionaires
2352,https://www.forbes.com/profile/dan-gertler/?list=billionaires
2353,https://www.forbes.com/profile/david-girouard/?list=billionaires
2354,https://www.forbes.com/profile/john-goff/?list=billionaires
2355,https://www.forbes.com/profile/lawrence-golub/?list=billionaires
2356,https://www.forbes.com/profile/sven-hagstromer/?list=billionaires
2357,https://www.forbes.com/profile/fahed-hariri/?list=billionaires
2358,https://www.forbes.com/profile/richard-hayne/?list=billionaires
2359,https://www.forbes.com/profile/he-yamin/?list=billionaires
2360,https://www.forbes.com/profile/michael-heine/?list=billionaires
2361,https://www.forbes.com/profile/heikki-herlin/?list=billionaires
2362,https://www.forbes.com/profile/hong-feng/?list=billionaires
2363,https://www.forbes.com/profile/hu-kun/?list=billionaires
2364,https://www.forbes.com/profile/huang-hongyun/?list=billionaires
2365,https://www.forbes.com/profile/shanbing-huang/?list=billionaires
2366,https://www.forbes.com/profile/huang-shih-tsai/?list=billionaires
2367,https://www.forbes.com/profile/huang-wenbiao/?list=billionaires
2368,https://www.forbes.com/profile/mohammed-ibrahim/?list=billionaires
2369,https://www.forbes.com/profile/hedda-im-brahm-droege/?list=billionaires
2370,https://www.forbes.com/profile/rameshchandra-jain/?list=billionaires
2371,https://www.forbes.com/profile/laurent-junique/?list=billionaires
2372,https://www.forbes.com/profile/zbigniew-juroszek/?list=billionaires
2373,https://www.forbes.com/profile/chatchai-kaewbootta/?list=billionaires
2374,https://www.forbes.com/profile/shirley-kao/?list=billionaires
2375,https://www.forbes.com/profile/ipek-kirac/?list=billionaires
2376,https://www.forbes.com/profile/carsten-koerl/?list=billionaires
2377,https://www.forbes.com/profile/andrei-kosogov/?list=billionaires
2378,https://www.forbes.com/profile/john-krystynak/?list=billionaires
2379,https://www.forbes.com/profile/john-kusuma/?list=billionaires
2380,https://www.forbes.com/profile/hartono-kweefanus-1/?list=billionaires
2381,https://www.forbes.com/profile/kwek-leng-peck/?list=billionaires
2382,https://www.forbes.com/profile/kristo-kaarmann/?list=billionaires
2383,https://www.forbes.com/profile/guy-laliberte/?list=billionaires
2384,https://www.forbes.com/profile/lee-sang-ryul/?list=billionaires
2385,https://www.forbes.com/profile/lee-seung-gun/?list=billionaires
2386,https://www.forbes.com/profile/hongjing-li/?list=billionaires
2387,https://www.forbes.com/profile/li-wanqiang/?list=billionaires
2388,https://www.forbes.com/profile/lu-hongyan/?list=billionaires
2389,https://www.forbes.com/profile/dalong-lv/?list=billionaires
2390,https://www.forbes.com/profile/carsten-maschmeyer/?list=billionaires
2391,https://www.forbes.com/profile/todd-mckinnon/?list=billionaires
2392,https://www.forbes.com/profile/rubens-menin-teixeira-de-souza/?list=billionaires
2393,https://www.forbes.com/profile/lorinc-meszaros/?list=billionaires
2394,https://www.forbes.com/profile/ulrich-mommert/?list=billionaires
2395,https://www.forbes.com/profile/park-kwan-ho/?list=billionaires
2396,https://www.forbes.com/profile/george-pedersen/?list=billionaires
2397,https://www.forbes.com/profile/david-penaloza-alanis/?list=billionaires
2398,https://www.forbes.com/profile/stefan-pierer/?list=billionaires
2399,https://www.forbes.com/profile/murdaya-poo/?list=billionaires
2400,https://www.forbes.com/profile/michael-price/?list=billionaires
2401,https://www.forbes.com/profile/leonid-radvinsky/?list=billionaires
2402,https://www.forbes.com/profile/megdet-rahimkulov-family/?list=billionaires
2403,https://www.forbes.com/profile/andrei-rappoport/?list=billionaires
2404,https://www.forbes.com/profile/dasari-uday-kumar-reddy/?list=billionaires
2405,https://www.forbes.com/profile/helena-revoredo/?list=billionaires
2406,https://www.forbes.com/profile/duke-reyes/?list=billionaires
2407,https://www.forbes.com/profile/nobutada-saji/?list=billionaires
2408,https://www.forbes.com/profile/leonard-schleifer/?list=billionaires
2409,https://www.forbes.com/profile/airat-shaimiev/?list=billionaires
2410,https://www.forbes.com/profile/radik-shaimiev/?list=billionaires
2411,https://www.forbes.com/profile/vijay-shekhar-sharma/?list=billionaires
2412,https://www.forbes.com/profile/devi-shetty/?list=billionaires
2413,https://www.forbes.com/profile/shum-chiu-hung/?list=billionaires
2414,https://www.forbes.com/profile/michael-steinhardt/?list=billionaires
2415,https://www.forbes.com/profile/petter-stordalen/?list=billionaires
2416,https://www.forbes.com/profile/winarko-sulistyo/?list=billionaires
2417,https://www.forbes.com/profile/sun-huaiqing/?list=billionaires
2418,https://www.forbes.com/profile/luc-tack/?list=billionaires
2419,https://www.forbes.com/profile/lucio-tan/?list=billionaires
2420,https://www.forbes.com/profile/yoshikazu-tanaka/?list=billionaires
2421,https://www.forbes.com/profile/stanley-tang/?list=billionaires
2422,https://www.forbes.com/profile/sam-tarascio/?list=billionaires
2423,https://www.forbes.com/profile/alexander-tedja/?list=billionaires
2424,https://www.forbes.com/profile/laurie-tisch/?list=billionaires
2425,https://www.forbes.com/profile/steven-tisch/?list=billionaires
2426,https://www.forbes.com/profile/stefania-triva/?list=billionaires
2427,https://www.forbes.com/profile/maria-grace-uy/?list=billionaires
2428,https://www.forbes.com/profile/wim-van-der-leegte/?list=billionaires
2429,https://www.forbes.com/profile/thongma-vijitpongpun/?list=billionaires
2430,https://www.forbes.com/profile/jianfeng-wang/?list=billionaires
2431,https://www.forbes.com/profile/wang-jilei/?list=billionaires
2432,https://www.forbes.com/profile/wang-junmin/?list=billionaires
2433,https://www.forbes.com/profile/wang-kunxiao/?list=billionaires
2434,https://www.forbes.com/profile/wang-zhentao/?list=billionaires
2435,https://www.forbes.com/profile/j-wayne-weaver/?list=billionaires
2436,https://www.forbes.com/profile/weng-xianding/?list=billionaires
2437,https://www.forbes.com/profile/horst-wortmann/?list=billionaires
2438,https://www.forbes.com/profile/wu-chung-yi/?list=billionaires
2439,https://www.forbes.com/profile/wu-li-gann/?list=billionaires
2440,https://www.forbes.com/profile/wu-peifu/?list=billionaires
2441,https://www.forbes.com/profile/xiu-laigui/?list=billionaires
